000030502,553.247869769808,86.84318962228157
000040104,682.474609375,75.21533203125
000040203,615.8256262042389,75.77071290944123
000040207,624.0346653827636,75.48387096774194
000040901,613.426640926641,76.01375482625483
000041302,642.9542389210019,77.70761078998073
000050113,562.4939816470028,89.81474198546061
000050119,567.2728817674192,91.0237314882253
000050122,617.2449775697289,108.09635264287107
000050137,547.6848141312945,87.48991563406275
000050204,571.6218477206595,89.48017701260912
000050308,528.4926629781093,87.56025980274237
000050310,530.9728500735589,83.9897686237796
000050311,559.9766956948363,87.62970685637188
000050404,492.7368981678739,57.84203238176396
000050504,551.8994643592913,81.23787941216865
000050604,550.9762189292543,83.19962954110899
000050803,570.987956138774,95.52723350710049
000051201,542.4533258803801,84.39370225451836
000051501,534.2237403928267,88.65066487739416
000052001,538.410508637236,87.96065259117083
000052201,550.7380895379459,90.36198228393584
000052301,531.9377655586103,84.86903274181455
000052401,544.5594554084437,87.7228328753435
000052701,566.5374789444132,80.73568220101066
000052801,540.5038280725319,82.55533915379449
000053201,570.7121481105758,83.0932031448136
000053301,580.3705363204344,86.51561439239647
000053601,522.6731770833334,90.21761067708333
000053701,555.6656557078734,87.53536333859032
000053801,560.8973246565438,85.32887442757291
000053901,454.3655139289145,70.26849183477425
000054201,570.4983142279164,83.94389750505732
000054401,572.4477263894287,89.06380360150278
000054901,558.4586374695864,85.44902676399026
000055001,527.1458358298382,86.07453565008987
000055101,583.7401845984296,77.17268218762915
000055301,536.6929812922914,88.35173145813984
000055401,555.9910880553339,84.71900771481776
000055501,561.0739376074674,88.97973470891672
000055702,524.7801249628087,77.80749776852127
000060104,573.6363419293218,89.33422874880611
000060204,618.7493300852619,96.61954933008526
000060304,489.31240981240984,93.1581289081289
000060512,535.0330886776561,97.56154494044038
000060610,521.9034650455927,87.11392097264438
000060709,429.30859468518076,86.80799616949965
000060904,503.78282950423215,95.50828295042322
000061009,530.0848886213124,97.86044551475015
000061104,513.7252384446075,93.67926143311323
000061201,569.69401010344,91.61691123406302
000061302,509.4341692789969,96.55690860863275
000061402,517.5085295530995,96.79300816914945
000061502,517.0051113545089,93.99866131191432
000062001,522.5651860744298,86.59507803121248
000062501,426.8573845781968,93.2834179357022
000063301,538.1805755395684,89.28932853717026
000063701,480.66907253699026,93.94791290749428
000064001,528.8273536165327,90.8457233065442
000064101,448.0878681977035,84.44714178731903
000064401,527.5677924620655,94.74382036221243
000065001,481.17243458338356,93.49897503918967
000065201,361.78613622664255,93.72338758288126
000065301,462.37185808779316,97.27366205652436
000065401,502.8488527376472,93.32948889158675
000065801,512.5086691378692,98.0539280162621
000066101,558.2015995587424,77.00654991726421
000070119,440.53808643013286,70.03741382209517
000070203,496.25607476635514,117.59579439252336
000080110,489.9147267521474,86.10220341092992
000080211,477.6566966966967,85.70972972972973
000081001,522.7954736968821,89.75923919585891
000090222,382.8074315161378,58.12245728234337
000090228,379.0118662351672,57.49595469255664
000090402,510.5306203081786,77.89964440932438
000090502,568.6682808716707,65.43422114608555
000091901,335.79583772391993,55.76396206533193
000100110,369.20278377729784,77.508279337653
000100119,369.473031026253,77.99540572792363
000100125,318.8607549430797,79.22989814260036
000100127,318.6570202329859,78.5047823421214
000100128,275.11614457831325,81.37855421686747
000100132,323.3493093093093,78.41453453453454
000100134,306.40643766514535,80.16514532788854
000100135,336.6538740043447,74.6648563842626
000100140,278.393801057184,83.17329408938011
000100304,174.79675103891196,88.15772572723839
000100308,281.0823856456912,88.22769775082133
000100401,519.5250965250965,89.87532693984306
000101003,361.01057692307694,77.3265625
000101005,363.47074340527575,77.43531175059952
