560359991,7853
061090005,7851
120850007,7850
060711234,7849
191630015,7848
482011035,7843
540390020,7838
220570004,7838
840361030044,7838
120210004,7835
220511001,7835
281619991,7834
060090001,7834
090090027,7833
840530139991,7832
120619991,7832
483819991,7832
121056006,7831
511479991,7826
261579991,7825
371590021,7821
482011015,7821
261619991,7819
470419991,7818
371239991,7817
340210005,7816
340230011,7814
484390075,7813
060292012,7812
060710001,7811
211759991,7810
560370200,7810
440090007,7807
060470003,7806
090159991,7806
090031003,7806
482010055,7802
482450022,7789
060714001,7788
121012001,7782
311079991,7776
480430101,7775
420859991,7769
060690002,7768
060831021,7765
060250005,7763
120590004,7762
060290232,7762
120779991,7760
480391004,7758
060390004,7752
120860029,7752
500070007,7752
060570005,7748
061070009,7747
060190007,7744
483491051,7743
482450009,7741
060131004,7736
250010002,7735
132319991,7732
170859991,7728
500030004,7727
530530012,7724
482010024,7724
060430003,7720
000054401,7719
060670002,7714
171199991,7712
060195001,7711
340410007,7701
120814013,7699
170199991,7697
490353006,7696
080677001,7693
220950002,7693
060893003,7686
060190011,7684
124000101904,7681
260650018,7679
340273001,7671
060010007,7669
484393011,7668
340219991,7666
060131002,7665
160499991,7665
060192009,7662
000107100,7653
060790005,7643
320330101,7640
391219991,7640
271390505,7635
060850005,7633
840060731026,7629
550410007,7629
060290008,7619
060731016,7617
361173001,7612
202090021,7595
080677003,7592
840350150010,7588
124000050314,7587
000050137,7586
240339991,7585
010730023,7584
481410029,7579
120330018,7577
840120950010,7573
060295002,7571
060731014,7567
061072010,7566
060832011,7558
371190046,7548
124000050902,7540
060731006,7540
000055301,7537
060392010,7536
340070002,7527
040070010,7518
000055401,7518
360270007,7517
380530002,7510
060852006,7509
051430006,7500
060450008,7498
060730001,7495
051191002,7482
000050310,7477
060798002,7462
061010003,7457
000052801,7445
060190242,7433
060831014,7421
000054201,7415
361030009,7410
340110007,7404
840TT5980500,7402
530730005,7399
261630001,7396
340170006,7390
060670011,7389
060670012,7384
250213003,7372
000053301,7365
120030002,7357
051190007,7335
060831025,7328
840120013012,7328
060659003,7328
482030002,7321
060290007,7297
060831013,7288
340010006,7285
000050504,7281
060731022,7278
481671034,7266
260810020,7261
000055101,7259
211110051,7258
060070007,7258
000066101,7252
080519991,7220
482150043,7213
840401439029,7203
060012001,7192
360750003,7189
170010007,7185
840CK2010001,7185
360715001,7176
320030073,7168
482450011,7149
340130003,7148
261130001,7146
320030602,7134
460110003,7134
000052701,7124
121151006,7104
240199991,7094
120952002,7010
211110080,6984
000064001,6968
060210003,6961
490472003,6946
120910002,6917
320032003,6906
060731008,6860
060070008,6841
060111002,6830
320030075,6828
490472002,6823
171670014,6796
471571004,6767
000055702,6722
490137011,6722
490477022,6707
320031019,6670
080077004,6662
481130087,6659
TT0328801,6649
240259001,6536
010499991,6528
325100020,6509
060170020,6505
181730008,6503
TT9209004,6498
401430178,6498
401210415,6496
181630013,6482
180670004,6482
181730011,6478
171430024,6475
180030002,6469
180050007,6467
400850300,6461
180950011,6460
181670018,6458
181670024,6457
180970057,6454
181290003,6447
181410015,6433
180892008,6431
400310651,6431
401130226,6418
401430174,6417
180630004,6411
400370144,6407
170650002,6400
400170101,6392
040137022,6392
180150002,6388
840400871074,6385
240051007,6384
180970078,6381
180970050,6376
181450001,6372
120813002,6370
180431004,6364
180910005,6360
171431001,6353
171132003,6352
181270026,6351
181630021,6349
180890022,6344
180570006,6339
180970087,6338
181410016,6322
180550001,6319
170190007,6317
840400750711,6306
180110001,6265
471570021,6257
171150013,6254
840484531619,6244
181270024,6242
401091037,6233
181410010,6232
180350010,6228
240251001,6223
180190008,6205
401359021,6202
060170010,6193
401090096,6191
400270049,6174
170317002,6170
212219991,6156
840480211613,6153
390479991,6146
000053601,6144
840540110007,6143
370119991,6141
170310001,6140
240090011,6137
330099991,6132
240031003,6115
170491001,6107
360319991,6101
400430860,6090
171613002,6081
240170010,6070
482091675,6067
482090614,6065
230039991,6041
110010050,6036
170890005,6026
516500008,6021
171170002,6020
060652002,6017
510850003,6015
511970002,6014
510130020,6008
510610002,6006
518000005,6005
511071005,6000
170314007,5997
511650003,5995
511790001,5994
518000004,5993
051130003,5990
511611004,5985
180910010,5985
510410004,5983
170313103,5979
484910690,5978
840480211612,5976
171110001,5970
240338003,5966
450510008,5947
000070119,5947
480551604,5920
240290002,5917
510030001,5909
172012001,5905
450310003,5904
170310076,5901
171570001,5899
481390016,5883
450830009,5881
180130001,5880
510590030,5874
510690010,5871
840171190120,5864
170830117,5855
171193007,5850
510360002,5845
171630010,5845
171971011,5844
421330008,5843
421174000,5843
420810100,5841
540250003,5838
181230009,5835
240130001,5830
420490003,5828
420710007,5825
170971007,5824
470090102,5823
170311601,5822
420010001,5814
420730015,5795
240313001,5794
840230290033,5788
450030003,5783
840450070006,5775
540219991,5775
490130002,5773
840484911620,5772
450250001,5765
420710012,5758
131270006,5757
421330011,5749
840420510524,5743
840080290007,5742
420050001,5742
290390001,5740
240150003,5738
291890005,5732
060610002,5732
132470001,5732
291860005,5728
170230001,5727
340071001,5721
420630004,5721
290970004,5721
240210037,5717
170436001,5716
420150011,5707
540030003,5703
180390007,5702
291570001,5702
290770042,5701
290370003,5699
840420750101,5697
290470005,5697
211950002,5694
270834210,5694
130510021,5692
211451024,5692
211930003,5691
370671008,5691
361030004,5686
270530962,5683
450791001,5682
420692006,5679
540690010,5675
131350002,5674
130850001,5664
130590002,5662
840490353015,5655
840490354002,5652
211130001,5652
210130002,5652
511530009,5649
540290009,5648
212270009,5648
210930006,5646
541071002,5640
420770004,5638
420690101,5636
210430500,5634
370670030,5633
840490353014,5628
270495302,5625
420450002,5625
290770036,5625
420070005,5621
290470003,5618
420210011,5616
420170012,5616
212130004,5614
420290100,5612
370670022,5606
270031001,5605
290470006,5601
290190011,5597
420431100,5597
420430401,5596
420270100,5589
291130004,5578
240430009,5576
132450091,5575
210470006,5572
290030001,5571
211850004,5568
270052013,5567
360850111,5564
840060771003,5564
210910012,5563
000050803,5563
340315001,5562
291890014,5561
130730001,5560
211390003,5559
371450003,5556
540610003,5556
450790021,5555
421255001,5554
370750001,5552
840490353016,5551
291831002,5548
270353204,5548
130970004,5547
290270002,5546
420110011,5545
210290006,5544
290990019,5542
270953051,5542
840490352005,5542
211990003,5537
340290006,5534
340150002,5523
270750005,5521
291831004,5517
132611001,5514
210190017,5511
132150008,5511
421290008,5511
370870008,5508
340250005,5507
130210012,5506
470370011,5504
230173002,5502
271095008,5502
131210055,5497
370870035,5497
420850100,5494
840450151002,5492
370770001,5492
130670003,5485
390570006,5483
390170023,5480
390610006,5480
400979014,5479
391650007,5478
391090005,5477
391130037,5475
271636016,5475
420550001,5471
290490001,5469
390271002,5466
170314002,5465
390230001,5463
390350064,5461
390170018,5459
271713201,5455
421250005,5455
470931020,5454
390350034,5452
390230003,5451
390250022,5450
131510002,5447
390355002,5445
311090016,5444
420110006,5443
010890014,5439
390950024,5439
130550001,5438
471632003,5437
470654003,5431
391514005,5428
210590005,5427
421255200,5417
330012004,5415
420070014,5412
370330001,5411
390950035,5407
371570099,5404
330111011,5404
270177417,5398
470651011,5394
390610010,5392
170310032,5389
370030005,5388
371790003,5386
010731005,5373
210890007,5372
210373002,5367
000051201,5367
340030006,5367
170311003,5360
010970003,5347
330150016,5347
550590025,5340
470370026,5339
471632002,5339
420070002,5337
470890002,5317
420950025,5313
210670012,5306
390850003,5305
280110002,5303
191531579,5291
550590019,5290
390950027,5283
390870012,5282
390870011,5281
420791101,5279
132130003,5277
390550004,5275
010731003,5274
390830003,5270
390890008,5270
390490029,5269
011030011,5265
391670004,5264
471050109,5263
390890005,5261
390071001,5256
260990009,5252
370510010,5252
261470005,5251
390490081,5248
260190003,5248
370650099,5245
390970007,5244
391550013,5243
370630015,5242
260490021,5241
011170004,5240
260991003,5240
390850007,5239
260492001,5237
191530030,5236
390030009,5234
261630019,5232
391550011,5232
261210039,5231
390810017,5229
470010101,5228
010030010,5224
011130003,5219
191130033,5215
371290002,5215
391030004,5214
261250001,5210
260770008,5209
420890002,5208
370810013,5204
370210030,5204
391331001,5203
390930018,5201
010890022,5201
100051003,5196
060271023,5196
391510016,5191
260210014,5190
371470006,5188
190450021,5185
010550011,5183
261610008,5179
391510022,5179
330074002,5177
261530001,5177
260270003,5176
260810022,5171
371730002,5171
420590002,5166
191630014,5166
370110002,5166
370870036,5163
391730003,5160
260630007,5160
390410002,5159
370270003,5154
191471002,5149
010736002,5143
191130040,5140
260370002,5138
471650007,5133
230010014,5132
420910013,5129
000050122,5127
010972005,5127
011190003,5114
471870106,5114
371170001,5113
371010002,5094
191370002,5085
230090102,5068
230310040,5050
371070004,5050
471890103,5047
261050007,5031
420130801,5029
260910007,5026
010510004,4996
230290019,4985
420334000,4977
100031010,4958
230312002,4937
100031013,4934
330131007,4933
061010004,4914
100051002,4910
190170011,4907
261010922,4905
260050003,4901
230112001,4896
371090004,4873
230194008,4870
470930021,4862
100032004,4856
011011002,4854
010731010,4809
450910008,4763
191770006,4756
060430006,4747
360290002,4743
310550053,4734
190850007,4727
800268012,4723
000050404,4694
100010002,4680
061030004,4631
090019003,4591
090011123,4585
090079007,4584
090110124,4532
090013007,4518
230130004,4498
090099002,4486
261390005,4479
550210015,4475
550390006,4463
550790085,4452
840245105253,4447
550090026,4445
550730012,4443
550350014,4440
550890008,4440
551010020,4434
551050030,4430
551170006,4424
550250041,4420
551170009,4419
551330027,4398
550630012,4398
551250001,4395
550610002,4392
840551270006,4389
550550009,4366
550890009,4363
090010017,4359
551110007,4336
090131001,4333
550290004,4318
550870009,4309
280490020,4309
482451035,4305
271453052,4288
550790010,4273
550710007,4272
CC0090502,4234
160010017,4225
124CC0090250,4203
CC0090402,4202
CC0091901,4191
CC0090222,4186
CC0090228,4154
471550102,4088
160050015,4008
371990004,3806
000091901,3796
100031007,3791
360310003,3781
000090502,3717
000090228,3710
000090222,3707
530050003,3654
840061072003,3648
840440090008,3638
401050207,3626
530330017,3603
530630001,3564
530330023,3532
060953002,3523
171191009,3489
061070006,3478
280490021,3472
280450003,3458
280810005,3456
124000103021,3450
280470008,3449
280590006,3438
280750003,3432
001011250011,3418
840391530026,3401
280330002,3390
410391007,3379
410390060,3373
840370510011,3371
370630099,3365
061131003,3324
410050004,3323
410591003,3318
060612001,3311
410470041,3308
410090004,3301
320037772,3297
010735003,3155
530630046,3141
040217001,3105
000103601,3086
040137003,3079
840490037001,2903
530110011,2894
124000100126,2801
060656001,2703
061072002,2697
113490353015,2682
113490354002,2679
113490353014,2664
113490352005,2644
840490170006,2611
000090402,2531
113490353016,2525
113490037001,2488
840060612003,2365
840060610003,2352
124CC0041601,2325
CC0040901,2325
CC0041302,2324
CC0040203,2324
CC0040207,2322
CC0040104,2283
CC0040209,2271
481410037,2268
CC0041501,2260
410470004,2169
840230230007,2123
124000041601,2090
124000100121,2087
124000100112,2086
000053901,2082
000040207,2077
000041302,2076
000040203,2076
000040901,2072
840171190122,2059
530330010,2056
000040104,2048
060170012,2021
840210150008,2016
840390990015,2007
320037771,1902
300870001,1859
210150003,1848
060771002,1846
011250010,1843
370510008,1779
120814012,1701
461270001,1682
481411021,1366
124000051111,1358
230290032,1270
180030004,1176
410290201,1168
060010013,1150
000070203,1098
245100054,1056
483611100,887
060375005,817
840060172004,755
482450628,673
840320039994,652
840460270001,639
840060831009,253
840320037771,115
840401239030,109
840040059999,8416
061111004,8400
560030002,8398
410510080,8396
000050113,8391
080310002,8381
060592022,8380
000100119,8380
040137020,8379
000101501,8378
840040059999,8416
061111004,8398
560030002,8398
410510080,8396
000050113,8391
080310002,8381
060592022,8380
000100119,8380
040137020,8379
000101501,8378
060650016,8377
000060104,8376
000101301,8375
410670005,8375
061110007,8374
490494001,8373
560350700,8372
201730018,8370
000050604,8368
CC0050134,8367
080830101,8365
040170119,8363
000065801,8363
560190004,8362
060890009,8362
060655001,8356
560351002,8355
040134005,8354
040134008,8354
000052201,8354
000060709,8354
240190004,8353
CC0050128,8352
080690011,8352
040131003,8350
840061079998,8350
420030008,8349
060714003,8348
120571065,8348
120310100,8347
CC0050103,8345
000100125,8345
000055001,8345
420030067,8345
060371103,8345
490530130,8344
120310106,8344
060675003,8344
120571035,8344
040133003,8343
320190006,8343
040131010,8343
040134004,8342
201030003,8340
000101005,8340
040131004,8340
000063301,8340
560350101,8340
120310077,8337
040134011,8337
081230009,8337
000052001,8336
000100110,8334
060371302,8333
490495010,8333
560390008,8333
040139702,8333
060376012,8332
040139704,8331
300630024,8331
391351001,8331
000062001,8330
560210100,8330
CC0050135,8330
450370001,8329
080590011,8329
040139508,8328
040130019,8326
000100134,8326
120570081,8325
000100132,8325
000080211,8325
000100140,8324
060371701,8324
000061402,8324
080450012,8323
490210005,8323
450450016,8322
040134003,8322
060370016,8322
060371201,8321
000101003,8320
061110009,8320
271377550,8320
201770013,8320
000060304,8316
201330003,8315
000065301,8315
000050308,8314
060270101,8314
000061201,8314
000063701,8313
040137024,8312
040218001,8312
000060512,8311
040258034,8310
490071003,8310
295100085,8310
CC0050126,8310
060658005,8308
060712002,8308
000081001,8307
000101202,8307
000061009,8305
040190021,8304
CC0050129,8304
560391011,8303
060711004,8302
360010012,8301
040191018,8301
000100128,8300
080410016,8300
060371602,8299
320030044,8298
000053801,8298
840060374010,8297
040134010,8296
120573002,8295
000065201,8295
330050007,8294
000061302,8294
000101401,8294
220770001,8293
000065001,8293
060530008,8290
040191030,8290
040132001,8289
484392003,8287
040038001,8286
000100135,8286
040132005,8286
240053001,8285
080691004,8285
450190046,8285
080350004,8284
080830006,8283
560090010,8282
160230101,8281
121035002,8278
291370001,8277
110010043,8277
080770020,8277
390610040,8276
060719004,8275
300298001,8275
080050006,8275
000062501,8274
320310025,8274
450790007,8272
330150018,8272
560450003,8271
040213001,8271
000060904,8270
080410013,8268
300270006,8265
230052003,8264
040191020,8264
320030043,8264
840080470003,8262
490450004,8262
320311005,8262
211110067,8262
CC0050109,8261
360671015,8261
080590006,8259
530670013,8258
220330003,8257
000101101,8255
380150003,8254
320312009,8249
000050204,8248
480611023,8247
320030071,8247
482011039,8246
330115001,8245
490050007,8244
080050002,8244
000053701,8243
420031008,8243
840080590014,8241
482010029,8240
840060374009,8240
361192004,8239
480290032,8238
000050119,8238
060710005,8237
000065401,8237
040139997,8237
120990021,8237
380171004,8237
000105001,8235
482011017,8234
240230002,8233
360050133,8232
040051008,8232
000101603,8232
320310020,8232
511630003,8231
060870007,8231
484530020,8230
481830001,8227
471550101,8226
201910002,8225
220330009,8225
000060610,8225
482011050,8225
220330013,8223
380570004,8221
320030024,8221
000054901,8220
320312002,8220
484393009,8217
482510003,8217
000061502,8217
560250100,8215
560330004,8215
490471004,8214
220170001,8214
040213007,8214
170314201,8214
121290001,8214
320030299,8213
060658001,8213
000060204,8210
481130069,8209
060595001,8207
060890007,8207
360050110,8207
040213003,8207
330090010,8206
220550007,8206
201730010,8205
300710010,8201
481410057,8201
361030002,8201
300490004,8200
271370034,8200
121030004,8199
060611004,8198
490353013,8197
000051501,8197
121030018,8196
483390078,8194
250170009,8194
490110004,8194
250270024,8193
040191034,8192
484391002,8192
230090103,8191
460290002,8191
220990001,8189
840380250004,8188
220190002,8188
560350099,8185
482010047,8184
250230005,8183
250051004,8183
481410044,8183
080130014,8183
350450020,8182
060650010,8182
040128000,8181
482011034,8180
000061104,8178
130890002,8176
480850005,8175
350610008,8175
483550025,8175
350130020,8174
401431127,8174
060531003,8173
220470009,8173
560370300,8173
250095005,8173
310550019,8172
350011012,8172
000064401,8172
320030540,8171
481391044,8171
120094001,8170
840250030008,8168
040191032,8165
040191011,8165
360410005,8163
360870005,8162
380130004,8160
040191028,8160
482210001,8159
120690002,8158
350130023,8156
840482010417,8156
480290052,8156
482010062,8155
000100127,8155
320311007,8154
220190009,8153
000050311,8153
120330004,8153
483091037,8150
840250212005,8150
490370101,8150
350130008,8149
482450101,8149
481211032,8145
840081230013,8142
000055501,8142
000102001,8142
350431001,8138
060659001,8136
240330030,8133
530330080,8132
483970001,8132
060370113,8132
560350100,8131
360910004,8130
510330001,8130
120230002,8129
350250008,8127
360610135,8126
360551007,8123
221210001,8122
350130021,8122
040278011,8121
400019009,8119
220150008,8118
350490021,8118
380650002,8115
350450018,8115
080310026,8114
560130099,8113
840250170010,8113
484530014,8112
250112005,8112
320030298,8111
482010416,8110
482010026,8108
160010010,8108
360810124,8106
060370002,8106
350010023,8106
250051006,8106
560050123,8101
511130003,8099
320010002,8097
481130075,8097
300750001,8094
360790005,8091
220930002,8089
421010024,8089
483550026,8088
840060199999,8086
250130008,8082
230050029,8081
250250042,8078
220870004,8076
TT5420500,8073
482311006,8073
060610004,8070
220470012,8069
800020014,8067
060650012,8067
350130022,8064
124000100703,8063
440030002,8063
040058001,8061
481210034,8060
060372005,8059
350151005,8059
060530002,8057
200910010,8056
510870014,8055
120090007,8055
460330132,8051
350450009,8050
840320310031,8049
350451005,8048
060719002,8048
120972002,8047
220730004,8046
482010051,8045
480290059,8044
120350004,8043
480271045,8042
060590007,8040
490471002,8040
000104003,8039
040133002,8037
840460990009,8037
110010041,8035
250092006,8034
060254003,8033
000080110,8033
121151005,8032
121171002,8032
482570005,8031
000100401,8029
460930001,8027
484230007,8025
060798006,8023
230031100,8022
490530007,8021
550030010,8021
060833001,8019
000102102,8018
484690003,8016
121275002,8014
060750005,8013
060270002,8013
060710012,8013
000103502,8012
000064101,8012
061113001,8010
121056005,8007
840550790068,8007
000052401,8006
000052301,8002
490571003,8002
250270015,7998
530570011,7997
060251003,7996
060970004,7996
480391016,7995
120730012,7995
840080970007,7993
440071010,7989
060950005,7988
120112003,7987
550270001,7986
371190041,7986
000104804,7986
201950001,7981
060690003,7981
381010003,7981
060794002,7978
060254004,7978
080013001,7977
040137021,7976
120118002,7976
060830011,7974
270031002,7972
051010002,7971
420279991,7969
220630002,7969
060811001,7969
530090013,7965
051430005,7963
482450102,7962
120110034,7962
350390026,7958
470090101,7957
120550003,7957
060410001,7956
480271047,7956
421010048,7955
120110033,7953
060290014,7951
471570075,7950
060132007,7944
840060290019,7944
060793001,7943
000100304,7941
221030002,7940
081030006,7939
060010011,7938
060610006,7938
370319991,7937
540939991,7934
360450002,7933
482010046,7933
121130015,7933
050199991,7931
060798005,7930
210610501,7929
483670081,7929
181699991,7925
180839991,7925
560019991,7924
500210002,7923
121110013,7921
481410055,7920
361099991,7918
060710306,7917
350010029,7917
060890004,7917
483611001,7916
060050002,7915
000100308,7914
483739991,7913
390350060,7912
421119991,7910
060950004,7910
061112002,7909
380070002,7909
120860027,7909
120712002,7909
060990006,7907
060130002,7906
330150014,7906
481410058,7906
551199991,7904
361010003,7902
121010005,7901
840510719992,7900
060379033,7899
371830014,7898
420479991,7897
090050005,7897
340190001,7895
360130006,7895
120830003,7894
060311004,7892
060850002,7890
470259991,7889
121152002,7889
060932001,7889
390179991,7888
060832004,7887
212299991,7886
000053201,7886
124000060445,7884
060851001,7883
060670010,7882
050350005,7881
420019991,7879
060990005,7878
490353010,7871
120050006,7866
060010009,7864
371139991,7864
300830002,7863
000030502,7863
421010004,7861
261659991,7859
120830004,7859
840120990022,7857
360631006,7857
061130004,7857
250154002,7857
060773005,7854
060194001,7854
061090005,7851
120850007,7850
060711234,7849
191630015,7848
560359991,7846
060670006,7839
540390020,7838
840361030044,7838
460710001,7838
220570004,7838
220050004,7838
120210004,7835
220511001,7835
060090001,7834
281619991,7834
482011035,7834
090090027,7833
120619991,7832
840530139991,7832
483819991,7832
121056006,7831
511479991,7826
261579991,7825
371590021,7821
482011015,7821
470419991,7818
371239991,7817
340210005,7816
340230011,7814
060292012,7812
060710001,7811
560370200,7810
211759991,7810
440090007,7807
090031003,7806
090159991,7806
060470003,7804
484390075,7800
482450022,7789
060714001,7788
482010066,7787
482010055,7787
121012001,7782
311079991,7776
480430101,7775
420859991,7769
060690002,7768
261619991,7766
060831021,7765
060250005,7763
120590004,7762
060290232,7762
