840490170006,980.5,350.0
320037772,848.0,335.6
840080590014,830.1,226.4
840080470003,823.8,228.6
560370200,818.3,239.0
560130099,804.5,230.2
481410029,773.7,269.6
840320039994,770.2,333.2
560250100,768.3,222.4
CC0090502,768.3,242.9
560390008,765.1,215.8
320037771,764.8,350.2
840350150010,764.1,254.7
481410058,763.8,270.3
560210100,758.8,222.7
481410055,756.3,269.4
560019991,754.4,235.9
481410037,752.9,250.0
350450020,752.0,255.6
560090010,748.9,222.1
481410044,748.6,268.7
460930001,745.0,209.9
300270006,741.5,193.3
300490004,740.7,193.9
120112003,734.2,225.1
481410057,734.1,268.1
320190006,730.1,242.8
840040059999,728.4,254.4
350010023,728.0,255.7
490210005,726.9,252.4
350431001,724.1,256.0
350130023,722.3,266.0
040217001,720.7,336.5
840080970007,719.1,242.7
080830101,718.6,244.5
080830006,718.3,244.0
350130021,715.5,270.3
350010029,714.7,259.7
401050207,714.0,268.1
040058001,713.7,248.0
483819991,713.6,257.1
840400750711,713.0,264.1
350451005,709.8,249.9
080410013,709.3,234.4
840400871074,705.0,252.6
350130020,704.5,267.7
400310651,703.3,258.6
350130022,702.5,268.7
350130008,699.6,268.7
160050015,697.8,309.9
350490021,696.8,253.9
040191028,696.6,263.0
400850300,695.6,253.7
400270049,694.7,255.3
080410016,693.5,232.3
340030006,692.7,264.3
CC0090402,691.1,229.3
120118002,691.1,232.7
320030299,690.2,260.6
490370101,688.4,241.0
401091037,687.5,255.3
320030044,687.1,259.8
350450009,686.1,247.9
560370300,685.4,227.2
350011012,684.9,256.7
124000051111,684.8,296.7
400430860,684.6,265.6
350610008,683.7,257.8
560391011,682.9,202.7
400370144,682.7,242.9
000040104,682.5,150.4
040170119,682.2,257.0
350390026,678.9,246.5
040191018,677.6,262.0
270530962,677.0,233.4
484391002,676.1,231.3
320330101,675.7,236.0
481130087,675.5,240.0
320030298,675.5,256.5
040137003,675.4,337.6
481130069,674.8,225.0
040191032,674.2,260.8
040191020,673.9,259.8
040218001,673.1,260.4
481130075,671.8,226.7
040190021,670.7,262.1
401130226,670.6,242.4
530630046,669.8,276.4
484393009,669.7,232.7
401090096,669.5,253.0
261250001,667.2,248.1
260991003,666.4,253.6
530630001,664.3,292.1
400170101,664.2,254.0
320030043,662.6,258.4
340130003,662.3,228.5
040191034,660.8,262.3
320311005,658.6,247.2
080050002,655.7,232.5
300750001,655.0,207.4
560050123,654.5,210.4
080450012,653.3,238.6
081030006,653.1,235.4
350151005,652.3,260.9
340070002,652.3,213.2
320031019,650.3,252.0
460710001,650.0,205.1
320310025,649.9,251.3
320030602,649.3,248.8
490450004,649.1,231.1
040191030,649.1,260.7
040191011,648.1,262.4
320030540,647.4,260.1
401430174,646.4,242.3
484393011,645.0,224.9
560351002,644.2,225.4
560359991,643.2,224.5
000041302,643.0,155.4
484390075,642.9,240.2
350450018,642.4,249.8
460330132,642.2,211.3
080350004,642.2,231.2
300630024,642.1,196.8
481210034,641.6,229.9
484392003,640.7,233.4
401431127,639.0,218.1
840060290019,638.7,274.4
340170006,637.7,224.1
124000041601,637.6,156.3
481211032,637.5,231.1
CC0041501,637.3,275.9
401430178,637.2,240.1
360610135,636.8,198.4
840490353015,636.1,242.6
360050110,636.0,194.6
840391530026,635.9,275.3
840490352005,635.2,247.9
201730010,634.3,218.3
325100020,633.8,281.1
261630019,633.2,255.2
360850111,631.4,245.0
320311007,631.1,246.2
380070002,631.0,198.2
420170012,629.7,245.5
490530130,628.8,249.8
840320310031,628.1,252.2
840490354002,627.5,244.2
480850005,627.1,231.0
350250008,627.0,260.5
421010048,625.7,201.6
421010004,625.6,200.2
400979014,625.1,266.6
170313103,624.6,228.2
360050133,624.5,202.1
482210001,624.3,235.9
000040207,624.0,151.0
310550053,623.9,228.8
CC0090228,622.9,234.2
