120350004,29.4891,-81.2768
360850111,40.5802,-74.1994
390610040,39.1289,-84.5040
840450070006,34.6360,-82.8107
060712002,34.1001,-117.4920
840540110007,38.4102,-82.4324
060379033,34.6696,-118.1307
560350099,42.7186,-109.7531
090131001,41.9756,-72.3867
060290008,35.0544,-119.4039
060290007,35.3456,-118.8518
060371103,34.0664,-118.2268
060851001,37.2267,-121.9786
060290014,35.3566,-119.0626
480391004,29.5203,-95.3925
060392010,36.9533,-120.0341
483390078,30.3503,-95.4250
391514005,40.9314,-81.1235
360450002,44.0878,-75.9744
281619991,34.0026,-89.7990
470654003,35.1028,-85.1622
390610006,39.2787,-84.3661
340170006,40.6703,-74.1261
220470009,30.2211,-91.3153
170830117,39.1014,-90.3445
060610006,38.7464,-121.2650
060610004,39.1003,-120.9528
060610002,38.9378,-121.1039
291570001,37.7026,-89.6986
481210034,33.1944,-97.1933
113490352005,40.5981,-111.8942
261210039,43.2781,-86.3111
350431001,35.2994,-106.5483
171170002,39.3961,-89.8094
060658001,33.9995,-117.4158
051191002,34.8306,-92.2594
060658005,33.9964,-117.4925
060773005,37.6825,-121.4406
000102001,48.7833,-123.1333
840080290007,38.8763,-107.6022
060470003,37.2817,-120.4336
000053301,46.6822,-71.9678
840CK2010001,35.4987,-83.3102
471550101,35.6967,-83.6089
471550102,35.5628,-83.4981
180130001,39.2639,-86.2923
220470012,30.1975,-91.1283
480850005,33.1325,-96.7861
220511001,30.0411,-90.2728
000052001,46.4425,-72.8928
370510010,35.0022,-78.9919
000065301,42.6725,-81.1647
551170006,43.6650,-87.7161
120972002,28.3478,-81.6367
450310003,34.2856,-79.7447
471571004,35.3772,-89.8319
000064001,49.6639,-93.7211
480391016,29.0436,-95.4736
010972005,30.4744,-88.1411
320312009,39.6453,-119.8401
090090027,41.3013,-72.9027
320312002,39.2504,-119.9567
300630024,46.8423,-114.0205
400310651,34.6330,-98.4288
390355002,41.5370,-81.4589
482091675,29.8623,-97.9289
490472003,40.0548,-109.6874
490472002,40.2044,-109.3532
840482010417,29.7729,-95.3958
300490004,46.8505,-111.9872
400270049,35.3200,-97.4883
371590021,35.5519,-80.3950
420791101,41.2658,-75.8464
484230007,32.3440,-95.4157
040137021,33.5079,-111.7546
040137022,33.4745,-111.8051
040137020,33.4883,-111.8550
040137024,33.5080,-111.8378
191630014,41.6992,-90.5219
191630015,41.5300,-90.5875
210590005,37.7808,-87.0756
340071001,39.6843,-74.8615
540250003,37.9081,-80.6328
000050204,45.4369,-75.7261
180350010,40.3000,-85.2456
245100054,39.3331,-76.5500
261250001,42.4631,-83.1833
530330080,47.5682,-122.3086
170491001,39.0667,-88.5483
240090011,38.5367,-76.6172
120570081,27.7403,-82.4656
560050123,44.6633,-105.2875
360810124,40.7375,-73.8244
210373002,39.0217,-84.4744
080050002,39.5689,-104.9572
391130037,39.7856,-84.1344
484393009,32.9843,-97.0637
370510008,35.1587,-78.7280
080050006,39.6385,-104.5691
370670030,36.0261,-80.3419
230310040,43.5889,-70.8773
490210005,37.7474,-113.0555
370670022,36.1106,-80.2267
121152002,27.0892,-82.3625
340130003,40.7210,-74.1929
201770013,39.0242,-95.7114
420030067,40.3819,-80.1856
060830011,34.4278,-119.6909
484393011,32.6558,-97.0886
340010006,39.4649,-74.4487
240230002,39.7058,-79.0119
230130004,43.9180,-69.2608
120310077,30.4758,-81.5869
000101603,49.7052,-123.1513
170199991,40.0519,-88.3724
550610002,44.4428,-87.5061
460930001,44.1556,-103.3158
181699991,40.8160,-85.6611
361099991,42.4006,-76.6538
410670005,45.3992,-122.7455
061010003,39.1387,-121.6188
061130004,38.5346,-121.7734
420730015,40.9958,-80.3467
040051008,35.2061,-111.6528
530730005,48.9507,-122.5544
530330017,47.4902,-121.7727
230194008,44.7365,-68.6711
060430003,37.7133,-119.7061
560350100,42.7914,-110.0547
560350101,42.8698,-109.8708
060430006,37.5438,-119.8396
120619991,27.8492,-80.4554
240053001,39.3108,-76.4744
370810013,36.1090,-79.8023
230010014,43.9744,-70.1249
530330023,47.1411,-121.9379
060990006,37.4883,-120.8358
271713201,45.2108,-93.6686
211990003,37.0978,-84.6117
211130001,37.8933,-84.5892
483611001,30.0844,-93.7617
201030003,39.3275,-94.9513
350390026,36.1877,-106.6984
181230009,38.1131,-86.6036
060012001,37.6547,-122.0317
230090103,44.3770,-68.2609
230090102,44.3517,-68.2272
420890002,41.0831,-75.3283
380070002,46.9497,-103.5144
040038001,32.0092,-109.3892
420030008,40.4656,-79.9611
000051501,46.0419,-72.6600
370110002,35.9723,-81.9331
080077004,37.2059,-107.2541
201730010,37.7011,-97.3139
040134003,33.4033,-112.0731
250230005,42.0651,-71.0127
040134005,33.4124,-111.9347
040134004,33.2990,-111.8843
201730018,37.8975,-97.4921
040134008,33.8217,-112.0174
060371201,34.1992,-118.5331
540290009,40.4273,-80.5925
000090222,51.0814,-114.1403
180839991,38.7408,-87.4853
040134010,33.6369,-112.3394
040134011,33.3700,-112.6207
060655001,33.8526,-116.5410
040139702,33.5455,-111.6093
261610008,42.2400,-83.5997
040139704,33.6110,-111.7253
420910013,40.1122,-75.3092
840530139991,46.2026,-117.9539
220870004,29.9400,-89.9200
121275002,29.2069,-81.0531
180390007,41.7178,-85.8247
060794002,35.0315,-120.5010
210470006,36.9117,-87.3236
391650007,39.4269,-84.2008
170310032,41.7558,-87.5453
171191009,38.7267,-89.9592
840450151002,33.1830,-80.0307
000100304,48.4419,-123.3632
000100308,48.4239,-123.4928
260630007,43.8364,-82.6431
000055001,46.7686,-75.4319
000090228,51.0476,-114.0752
120830004,29.1928,-82.1733
120830003,29.1708,-82.1008
400019009,35.7506,-94.6697
410090004,45.7685,-122.7721
170310076,41.7547,-87.7136
170313103,41.9650,-87.8761
481671034,29.2631,-94.8564
160499991,46.2756,-116.0216
390030009,40.7710,-84.0539
840480211612,30.1082,-97.2937
201910002,37.4769,-97.3664
840480211613,30.3478,-97.3785
370119991,36.1058,-82.0454
061112002,34.2763,-118.6837
060132007,37.7436,-121.9342
240259001,39.5633,-76.2039
490137011,40.2169,-110.1823
120112003,26.2906,-80.0969
000053201,48.8183,-72.7428
080410013,38.9583,-104.8167
080410016,38.8531,-104.9013
060376012,34.3833,-118.5283
470651011,35.1400,-85.1697
421255001,40.4447,-80.4200
060811001,37.4828,-122.2022
420150011,41.7052,-76.5127
171613002,41.5144,-90.5172
000065201,45.3378,-80.0378
200910010,38.8386,-94.7464
131270006,31.1694,-81.4964
391219991,39.9428,-81.3373
840080590014,39.6204,-105.3387
360410005,43.4556,-74.5150
000102102,49.2008,-123.9939
080350004,39.5339,-105.0700
320030073,36.1734,-115.3327
170859991,42.2869,-89.9997
320030075,36.2706,-115.2383
170971007,42.4669,-87.8103
230050029,43.6602,-70.2690
320030071,36.1698,-115.2630
170310001,41.6708,-87.7325
060250005,32.6762,-115.4831
260370002,42.8027,-84.3503
120310100,30.2603,-81.4533
250270024,42.0997,-71.6200
420950025,40.6281,-75.3411
120310106,30.3782,-81.8408
060271023,37.3667,-118.4167
370210030,35.5000,-82.6000
360319991,43.9700,-74.2200
320030024,36.8159,-114.0503
210190017,38.4592,-82.6339
080690011,40.5925,-105.1411
080013001,39.8392,-104.9489
090011123,41.4014,-73.4447
800020014,32.6336,-115.5042
840460990009,43.5990,-96.7833
170650002,38.0889,-88.6250
240251001,39.4100,-76.2967
350010023,35.1353,-106.5847
340230011,40.4622,-74.4294
484390075,32.9881,-97.4764
390950024,41.6441,-83.5462
390950027,41.4942,-83.7189
320030044,36.0075,-115.2631
840250170010,42.6121,-71.3075
420279991,40.7208,-77.9319
181410010,41.5517,-86.3706
181410015,41.6967,-86.2147
000030502,44.4030,-65.2028
460710001,43.7469,-101.9411
181410016,41.7549,-86.1101
310550019,41.2474,-95.9731
410050004,45.2593,-122.5882
080677001,37.1368,-107.6286
080677003,37.1026,-107.8702
040070010,33.6547,-111.1074
010731003,33.4856,-86.9150
551170009,43.8152,-87.7919
010731005,33.3311,-87.0036
540219991,38.8795,-80.8477
260910007,41.9956,-83.9467
060710306,34.5110,-117.3255
010731010,33.5453,-86.5492
371730002,35.4348,-83.4421
000050113,45.5472,-73.7472
000050119,45.5231,-73.4939
390950035,41.6690,-83.2872
120230002,30.1783,-82.6192
390350064,41.3619,-81.8646
540030003,39.4656,-77.9583
371190041,35.2411,-80.7831
371190046,35.3142,-80.7135
390350060,41.4922,-81.6786
250270015,42.2742,-71.8758
051430006,36.0117,-94.1674
051430005,36.1797,-94.1167
511630003,37.6267,-79.5126
420859991,41.4271,-80.1451
370770001,36.1411,-78.7681
040131010,33.4522,-111.7331
270953051,46.2056,-93.7589
401210415,34.9061,-95.7941
390350034,41.5552,-81.5753
090019003,41.1189,-73.3369
420110011,40.3833,-75.9686
000100401,50.6748,-120.3340
181450001,39.6134,-85.8707
330012004,43.5661,-71.4963
000060304,44.2199,-76.5211
440071010,41.8403,-71.3617
250051004,41.6833,-71.1697
121035002,28.0903,-82.7008
250051006,41.6454,-70.8980
420110006,40.5141,-75.7897
040131003,33.4105,-111.8651
040131004,33.5603,-112.0663
470419991,36.0388,-85.7331
371470006,35.6413,-77.3601
201950001,38.7703,-99.7636
120814013,27.4494,-82.5219
410391007,43.8345,-123.0354
340315001,41.0586,-74.2555
060210003,39.5339,-122.1908
481411021,31.8624,-106.5476
840061079998,36.1358,-118.8108
171431001,40.7450,-89.5861
060652002,33.7086,-116.2154
060932001,41.7268,-122.6336
540610003,39.6489,-79.9211
471890103,36.0603,-86.2861
240170010,38.5042,-76.8119
051130003,34.4544,-94.1433
250112005,42.6058,-72.5967
212219991,36.7841,-87.8499
320310025,39.3998,-119.7396
320310020,39.4692,-119.7754
240130001,39.4442,-77.0417
391090005,40.0845,-84.1141
181670024,39.5642,-87.3253
421330008,39.9653,-76.6994
481830001,32.3787,-94.7118
040213001,33.4206,-111.5033
450250001,34.6153,-80.1989
040213003,32.9544,-111.7622
040213007,32.5083,-111.3081
380650002,47.1858,-101.4281
420019991,39.9231,-77.3078
421330011,39.8608,-76.4619
181670018,39.4861,-87.4014
482010416,29.6864,-95.2947
120118002,26.0864,-80.1114
090099002,41.2569,-72.5532
180970087,39.7879,-86.1309
490110004,40.8980,-111.8855
000060709,46.5331,-84.3094
340410007,40.9246,-75.0678
250095005,42.7708,-71.1028
011170004,33.3169,-86.8250
180970078,39.8108,-86.1147
250010002,41.9756,-70.0239
191370002,40.9700,-95.0450
482030002,32.6706,-94.1681
000101301,49.0956,-122.5669
360050110,40.8161,-73.9022
060714001,34.4165,-117.2856
550710007,44.1386,-87.6161
060714003,34.0596,-117.1473
401130226,36.3559,-96.0124
360010012,42.6769,-73.7556
482570005,32.5650,-96.3175
180970057,39.7489,-86.1861
170190007,40.2450,-88.1882
180970050,39.8589,-86.0214
060612001,38.8900,-121.3000
060390004,36.8669,-120.0100
080830006,37.3500,-108.5874
530090013,48.2867,-124.6203
510330001,38.2009,-77.3774
010970003,30.7697,-88.0875
484530020,30.4832,-97.8723
131210055,33.7206,-84.3578
380171004,46.9336,-96.8547
460330132,43.5576,-103.4837
470931020,36.0183,-83.8761
560019991,41.3642,-106.2399
060890004,40.5497,-122.3792
080130014,40.0700,-105.2202
340250005,40.2776,-74.0051
440030002,41.6150,-71.7197
482451035,29.9786,-94.0111
420850100,41.2150,-80.4850
211451024,37.0581,-88.5725
060890007,40.4531,-122.2978
060890009,40.6894,-122.4024
170890005,42.0494,-88.2731
261619991,42.4164,-83.9019
290770042,37.3194,-93.2044
060530008,36.2093,-121.1264
180050007,39.2943,-85.7668
481391044,32.1772,-96.8711
550390006,43.6878,-88.4219
202090021,39.1175,-94.6356
060371701,34.0667,-117.7506
000090502,49.7164,-112.8006
211930003,37.2831,-83.2203
060530002,36.4819,-121.7333
290770036,37.2561,-93.2997
550030010,46.6144,-90.6986
840171190120,38.9013,-90.1462
081030006,40.0869,-108.7610
260990009,42.7314,-82.7936
220050004,30.2294,-90.9656
480430101,29.3025,-103.1781
060570005,39.2344,-121.0556
420630004,40.5633,-78.9200
390870011,38.6290,-82.4589
060832011,34.4453,-119.8278
390870012,38.5081,-82.6593
484690003,28.8358,-97.0056
480290059,29.2753,-98.3117
212130004,36.7086,-86.5664
480290052,29.6322,-98.5650
060832004,34.6378,-120.4567
410390060,44.0263,-123.0838
330074002,44.3081,-71.2176
420070002,40.5625,-80.5042
000061104,44.3000,-78.3500
340290006,40.0648,-74.4441
190450021,41.8750,-90.1775
420070005,40.6847,-80.3597
